time,symbol,open,close,high,low,volume,category
2013-02-05,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-02-06,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-02-07,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-02-10,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-02-12,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-02-13,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-02-14,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-02-17,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-02-19,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-02-20,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-02-21,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-02-24,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-02-25,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-02-26,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-02-27,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-02-28,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-03-03,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-03-04,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-03-05,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-06,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-03-07,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-11,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-13,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-03-14,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-03-17,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-03-18,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-19,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-20,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-21,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-24,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-25,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-27,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-28,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-03-31,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-04-01,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-02,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-03,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-04,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-07,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-08,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-09,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-11,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-15,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-16,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-17,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-18,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-04-21,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-04-22,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-04-23,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-04-25,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-04-28,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-04-29,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-04-30,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-02,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-05,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-06,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-07,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-08,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-09,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-12,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-13,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-14,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-15,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-16,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-19,FLOAT,36.0,36.0,36.0,36.0,0,index
